id,datetime,context,question,answer
t_2865302,2021-11-28T22:04:17.000Z,ぜひ自由にご活用ください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_387493,2021-12-03T10:46:32.000Z,リアルタイムランキングtop100にただいまでランクイン,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_7963,2021-10-22 08:52:00,簡単、便利で早く済ませる,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_4587717,2021-10-28T12:18:04.000Z,電気クレカ,この文はTwitterのツイートです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
t_3911885,2021-10-28T22:19:20.000Z,独自のスキルは強烈な刺激臭を発する,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_1649826,2021-11-06T10:02:22.000Z,女性¥3000,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11527,2021-12-07 08:13:31,前は使いやすかったけど今は開いてからの更新も遅いし他のアプリでもいいかなと思っています,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,開いてからの更新も遅い
t_3147306,2021-12-03T22:56:47.000Z,paypay希望です,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_236456,2021-12-09T18:08:30.000Z,・コークオンドリンクチケット,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
g_5112,2021-11-29 14:27:57,遣いやすいい,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_10092,2021-11-01 23:57:35,素晴らしいサービスをありがとうございまーす,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_247,2021-10-28 19:19:02,20211028追記対応しきれないのか、管理者からは発見したら著作権,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
t_1302865,2021-11-05T15:39:45.000Z,dmまで,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2101395,2021-11-17T17:14:10.000Z,11/1910:00からの枠で購入します,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_608566,2021-10-22T00:35:25.000Z,なれるし簡単やし,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11888,2021-11-26 18:09:08,を、ん、わをわ、,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_9635,2021-12-10 13:08:49,スマホにして10年ほどsimejiを使い続けて残念ですがアンインストールします追記,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_3288873,2021-12-06T09:46:23.000Z,宜しくお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_34692,2021-11-05T10:56:19.000Z,今爆発的に会員を増やしてる友達️探しアプリ恋人募集etc️rtした人全員フォローする,この文はTwitterのツイートです。Buzzvideoアプリの欠陥やBuzzvideoアプリに対する要望が書かれているのはどこですか？,
g_12368,2021-10-31 20:52:20,って、感じです,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
t_3924348,2021-12-04T07:37:24.000Z,あと1,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_29771,2021-11-08T01:03:18.000Z,衝撃,この文はTwitterのツイートです。Buzzvideoアプリの欠陥やBuzzvideoアプリに対する要望が書かれているのはどこですか？,
g_3716,2021-11-29 07:09:30,便利です,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_9077,2021-10-28 09:27:53,横画面も普段使いしているので不便です,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,横画面も普段使いしているので不便
t_2080205,2021-11-13T00:54:54.000Z,なう2021/11/13午前9:54:52,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4432453,2021-11-17T06:50:26.000Z,ラクマfy4ll,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3611318,2021-12-15T01:00:29.000Z,ラクマfy4ll,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4355055,2021-10-24T15:15:42.000Z,お家でも,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_786,2021-11-15 21:08:53,最悪すぎ,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,
t_169632,2021-10-27T11:17:03.000Z,総計300万人に当たる,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
g_8096,2021-10-23 09:17:56,tsutaya、紀伊國屋書店などの本屋さんと全国規模展開に連携してほしい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,tsutaya、紀伊國屋書店などの本屋さんと全国規模展開に連携してほしい
t_1559476,2021-11-02T03:54:03.000Z,↓↓商品ページはこちら↓↓,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_13613,2021-11-01 18:19:42,最近、認証の承認スピードが速くなった気がする,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
